"GEOID","census_tract","borough","total_population","never_married","now_married","divorced"
36081059400,"Census Tract 594, Queens County, New York"," Queens County",1553,0.425054308472122,0.380159304851557,0.144822592324403
36081059500,"Census Tract 595, Queens County, New York"," Queens County",4435,0.369662921348315,0.475280898876405,0.0941011235955056
36081059600,"Census Tract 596, Queens County, New York"," Queens County",1465,0.343047460449625,0.463780183180683,0.109075770191507
36081059800,"Census Tract 598, Queens County, New York"," Queens County",1727,0.393684210526316,0.427368421052632,0.117894736842105
36081059900,"Census Tract 599, Queens County, New York"," Queens County",1376,0.334194659776055,0.499569336778639,0.106804478897502
36081060000,"Census Tract 600, Queens County, New York"," Queens County",1086,0.370614035087719,0.450657894736842,0.0986842105263158
36081060100,"Census Tract 601, Queens County, New York"," Queens County",1955,0.288574793875147,0.434628975265018,0.183156654888104
36081060300,"Census Tract 603, Queens County, New York"," Queens County",2006,0.299287410926366,0.564133016627078,0.0807600950118765
36081060600,"Census Tract 606, Queens County, New York"," Queens County",1393,0.368770764119601,0.488372093023256,0.0581395348837209
36081060701,"Census Tract 607.01, Queens County, New York"," Queens County",16,0,0,1
36081060800,"Census Tract 608, Queens County, New York"," Queens County",1662,0.41854124062713,0.411042944785276,0.0995228357191547
36081061000,"Census Tract 610, Queens County, New York"," Queens County",1556,0.454124903623747,0.400154202004626,0.0454895913646877
36081061200,"Census Tract 612, Queens County, New York"," Queens County",1528,0.237698713096139,0.607115821347464,0.112793338380015
36081061301,"Census Tract 613.01, Queens County, New York"," Queens County",6281,0.345389507154213,0.528616852146264,0.056637519872814
36081061302,"Census Tract 613.02, Queens County, New York"," Queens County",15,0.272727272727273,0.727272727272727,0
36081061400,"Census Tract 614, Queens County, New York"," Queens County",1321,0.360625574977001,0.443422263109476,0.137074517019319
36081061601,"Census Tract 616.01, Queens County, New York"," Queens County",2384,0.355600200904068,0.474635861376193,0.105976896032145
36081061602,"Census Tract 616.02, Queens County, New York"," Queens County",1275,0.438095238095238,0.400952380952381,0.0761904761904762
36081061800,"Census Tract 618, Queens County, New York"," Queens County",1876,0.361182519280206,0.473007712082262,0.0944730077120823
36081061900,"Census Tract 619, Queens County, New York"," Queens County",2738,0.395655877342419,0.431431005110733,0.116269165247019
36081062000,"Census Tract 620, Queens County, New York"," Queens County",1518,0.345688350983359,0.496974281391831,0.0869894099848714
36081062100,"Census Tract 621, Queens County, New York"," Queens County",2589,0.375360923965351,0.454282964388835,0.10827718960539
36081062200,"Census Tract 622, Queens County, New York"," Queens County",1653,0.376351351351351,0.412162162162162,0.0986486486486487
36081062300,"Census Tract 623, Queens County, New York"," Queens County",2049,0.260588235294118,0.590588235294118,0.0658823529411765
36081062400,"Census Tract 624, Queens County, New York"," Queens County",0,NA,NA,NA
36081062500,"Census Tract 625, Queens County, New York"," Queens County",2586,0.381393298059965,0.500440917107584,0.0837742504409171
36081062600,"Census Tract 626, Queens County, New York"," Queens County",3096,0.433969930922389,0.39496139780577,0.0759853718000813
36081062700,"Census Tract 627, Queens County, New York"," Queens County",2917,0.383154417836499,0.506606110652353,0.0582163501238646
36081062900,"Census Tract 629, Queens County, New York"," Queens County",3086,0.357379767827529,0.517827529021559,0.0845771144278607
36081063000,"Census Tract 630, Queens County, New York"," Queens County",1865,0.372682323856613,0.439431396786156,0.118665018541409
36081063200,"Census Tract 632, Queens County, New York"," Queens County",2459,0.433411764705882,0.404705882352941,0.109176470588235
36081063301,"Census Tract 633.01, Queens County, New York"," Queens County",1450,0.341729638958858,0.530646515533165,0.0537363560033585
36081063302,"Census Tract 633.02, Queens County, New York"," Queens County",1490,0.346034214618974,0.472783825816485,0.088646967340591
36081063500,"Census Tract 635, Queens County, New York"," Queens County",2636,0.302820157189089,0.572353213129912,0.0642625982431808
36081063700,"Census Tract 637, Queens County, New York"," Queens County",3199,0.345186781609195,0.514727011494253,0.0603448275862069
36081063800,"Census Tract 638, Queens County, New York"," Queens County",4113,0.38463751438435,0.461449942462601,0.0894706559263521
36081063900,"Census Tract 639, Queens County, New York"," Queens County",2551,0.274253731343284,0.525652985074627,0.0881529850746269
36081064101,"Census Tract 641.01, Queens County, New York"," Queens County",2038,0.276854928017719,0.539867109634552,0.0653377630121816
36081064102,"Census Tract 641.02, Queens County, New York"," Queens County",154,0.201298701298701,0.519480519480519,0.025974025974026
36081064500,"Census Tract 645, Queens County, New York"," Queens County",1948,0.283564118001204,0.578567128236002,0.0788681517158338
36081064600,"Census Tract 646, Queens County, New York"," Queens County",3121,0.451774691358025,0.41358024691358,0.0640432098765432
36081065000,"Census Tract 650, Queens County, New York"," Queens County",3070,0.47226443768997,0.356003039513678,0.107142857142857
36081065400,"Census Tract 654, Queens County, New York"," Queens County",3128,0.386306001690617,0.476754015215554,0.0828402366863905
36081065501,"Census Tract 655.01, Queens County, New York"," Queens County",0,NA,NA,NA
36081065600,"Census Tract 656, Queens County, New York"," Queens County",5230,0.518356430829079,0.352540724531972,0.0843666423535133
36081065702,"Census Tract 657.02, Queens County, New York"," Queens County",1761,0.252184769038702,0.574282147315855,0.114856429463171
36081065703,"Census Tract 657.03, Queens County, New York"," Queens County",2783,0.315151515151515,0.565800865800866,0.0324675324675325
36081065900,"Census Tract 659, Queens County, New York"," Queens County",1765,0.33085250338295,0.569688768606225,0.0433017591339648
36081066000,"Census Tract 660, Queens County, New York"," Queens County",3674,0.494417306350314,0.374738311235171,0.0875785066294487
36081066100,"Census Tract 661, Queens County, New York"," Queens County",1469,0.301945525291829,0.499610894941634,0.0809338521400778
36081066300,"Census Tract 663, Queens County, New York"," Queens County",2463,0.326607226654153,0.550445800093853,0.0464570624120131
36081066400,"Census Tract 664, Queens County, New York"," Queens County",10018,0.43643216080402,0.393090452261307,0.129522613065327
36081066501,"Census Tract 665.01, Queens County, New York"," Queens County",3400,0.249202410492733,0.605104572846508,0.0599078341013825
36081066701,"Census Tract 667.01, Queens County, New York"," Queens County",2280,0.286397449521785,0.551009564293305,0.108926673751328
36081066900,"Census Tract 669, Queens County, New York"," Queens County",1602,0.301599390708302,0.568926123381569,0.0548362528560548
36081067100,"Census Tract 671, Queens County, New York"," Queens County",2129,0.232915717539863,0.616173120728929,0.0700455580865604
36081067700,"Census Tract 677, Queens County, New York"," Queens County",1826,0.312537855844942,0.529376135675348,0.0448213204118716
36081067900,"Census Tract 679, Queens County, New York"," Queens County",3772,0.247221387804145,0.461099429258035,0.169720636827876
36081068000,"Census Tract 680, Queens County, New York"," Queens County",5064,0.396350364963504,0.439659367396594,0.0987834549878345
36081068200,"Census Tract 682, Queens County, New York"," Queens County",1278,0.437908496732026,0.430438842203548,0.0943043884220355
36081068300,"Census Tract 683, Queens County, New York"," Queens County",4499,0.330813807004283,0.54824892920131,0.0672713529856387
36081068700,"Census Tract 687, Queens County, New York"," Queens County",4703,0.279541905257678,0.55960437272254,0.0809474232170744
36081069000,"Census Tract 690, Queens County, New York"," Queens County",3460,0.552175451008136,0.325079589671029,0.0926777502652989
36081069300,"Census Tract 693, Queens County, New York"," Queens County",2864,0.369212022745735,0.5178716490658,0.0601137286758733
36081069400,"Census Tract 694, Queens County, New York"," Queens County",3687,0.44912641315519,0.406646111682083,0.0993490921548476
36081069500,"Census Tract 695, Queens County, New York"," Queens County",1773,0.287207872078721,0.498154981549816,0.157441574415744
36081069701,"Census Tract 697.01, Queens County, New York"," Queens County",3990,0.390892962743938,0.506800709639267,0.0493790656416322
36081069702,"Census Tract 697.02, Queens County, New York"," Queens County",3548,0.312993993044578,0.547265254505217,0.0752450205501107
36081070300,"Census Tract 703, Queens County, New York"," Queens County",2007,0.280385078219013,0.59265944645006,0.0770156438026474
36081070700,"Census Tract 707, Queens County, New York"," Queens County",2262,0.204844655081622,0.674565560821485,0.0616113744075829
36081070900,"Census Tract 709, Queens County, New York"," Queens County",2555,0.32085308056872,0.543601895734597,0.057345971563981
36081071100,"Census Tract 711, Queens County, New York"," Queens County",5948,0.345484333401597,0.516690559082531,0.0843743600245751
36081071303,"Census Tract 713.03, Queens County, New York"," Queens County",5318,0.290071382219338,0.606316244862643,0.0646766169154229
36081071304,"Census Tract 713.04, Queens County, New York"," Queens County",6191,0.372316802368616,0.46280532938564,0.0438564026646928
36081071305,"Census Tract 713.05, Queens County, New York"," Queens County",4841,0.374816983894583,0.507320644216691,0.0519765739385066
36081071306,"Census Tract 713.06, Queens County, New York"," Queens County",6256,0.3426435877262,0.543076317859953,0.0672698662470496
36081071600,"Census Tract 716, Queens County, New York"," Queens County",0,NA,NA,NA
36081071701,"Census Tract 717.01, Queens County, New York"," Queens County",5571,0.312074303405573,0.495975232198142,0.0716202270381837
36081071702,"Census Tract 717.02, Queens County, New York"," Queens County",3865,0.325914149443561,0.455961844197138,0.124006359300477
36081071900,"Census Tract 719, Queens County, New York"," Queens County",2587,0.334968777876896,0.472346119536128,0.106155218554862
36081072100,"Census Tract 721, Queens County, New York"," Queens County",4751,0.286457102339872,0.516190025998582,0.112975655873316
36081072300,"Census Tract 723, Queens County, New York"," Queens County",1965,0.245714285714286,0.603809523809524,0.0965079365079365
36081072900,"Census Tract 729, Queens County, New York"," Queens County",1147,0.250262881177708,0.67192429022082,0.00525762355415352
36081073100,"Census Tract 731, Queens County, New York"," Queens County",1501,0.28920741989882,0.574198988195616,0.0489038785834739
36081073700,"Census Tract 737, Queens County, New York"," Queens County",1748,0.321011673151751,0.529831387808042,0.0719844357976654
36081073900,"Census Tract 739, Queens County, New York"," Queens County",5442,0.312972012438916,0.435584184806753,0.105508662816526
36081074100,"Census Tract 741, Queens County, New York"," Queens County",3021,0.284552845528455,0.516840882694541,0.124274099883856
36081074300,"Census Tract 743, Queens County, New York"," Queens County",4654,0.318216560509554,0.535031847133758,0.0871337579617834
36081074500,"Census Tract 745, Queens County, New York"," Queens County",3836,0.304552590266876,0.566405023547881,0.067817896389325
36081074700,"Census Tract 747, Queens County, New York"," Queens County",3433,0.321119944694089,0.562737642585551,0.0483926719668165
36081074900,"Census Tract 749, Queens County, New York"," Queens County",1488,0.223308883455583,0.634881825590872,0.0277098614506927
36081075701,"Census Tract 757.01, Queens County, New York"," Queens County",5053,0.314065059677042,0.489585771120992,0.104844371635853
