"GEOID","census_tract","borough","total_population","two_three","four_five","sixplus"
36081044302,"Census Tract 443.02, Queens County, New York"," Queens County",4748,0.473884140550807,0.352326685660019,0.173789173789174
36081044400,"Census Tract 444, Queens County, New York"," Queens County",3024,0.403624382207578,0.540362438220758,0.0560131795716639
36081044601,"Census Tract 446.01, Queens County, New York"," Queens County",3119,0.642962962962963,0.234074074074074,0.122962962962963
36081044602,"Census Tract 446.02, Queens County, New York"," Queens County",5082,0.483193277310924,0.400210084033613,0.116596638655462
36081044800,"Census Tract 448, Queens County, New York"," Queens County",2677,0.417832167832168,0.407342657342657,0.174825174825175
36081045000,"Census Tract 450, Queens County, New York"," Queens County",1902,0.446913580246914,0.42716049382716,0.125925925925926
36081045200,"Census Tract 452, Queens County, New York"," Queens County",1009,0.382113821138211,0.439024390243902,0.178861788617886
36081045400,"Census Tract 454, Queens County, New York"," Queens County",4298,0.519509476031215,0.373467112597547,0.107023411371237
36081045500,"Census Tract 455, Queens County, New York"," Queens County",13003,0.671587827658933,0.232298885206387,0.0961132871346791
36081045600,"Census Tract 456, Queens County, New York"," Queens County",1400,0.325757575757576,0.46969696969697,0.204545454545455
36081045700,"Census Tract 457, Queens County, New York"," Queens County",2992,0.584459459459459,0.320945945945946,0.0945945945945946
36081045800,"Census Tract 458, Queens County, New York"," Queens County",2098,0.555555555555556,0.423001949317739,0.0214424951267057
36081045900,"Census Tract 459, Queens County, New York"," Queens County",3923,0.508054522924411,0.397769516728625,0.0941759603469641
36081046000,"Census Tract 460, Queens County, New York"," Queens County",5817,0.499619771863118,0.421292775665399,0.0790874524714829
36081046100,"Census Tract 461, Queens County, New York"," Queens County",2988,0.470588235294118,0.341176470588235,0.188235294117647
36081046200,"Census Tract 462, Queens County, New York"," Queens County",8760,0.382128159905938,0.391534391534392,0.226337448559671
36081046300,"Census Tract 463, Queens County, New York"," Queens County",3985,0.394399066511085,0.469078179696616,0.136522753792299
36081046400,"Census Tract 464, Queens County, New York"," Queens County",1734,0.62089552238806,0.334328358208955,0.0447761194029851
36081046500,"Census Tract 465, Queens County, New York"," Queens County",3680,0.350877192982456,0.425438596491228,0.223684210526316
36081046600,"Census Tract 466, Queens County, New York"," Queens County",3521,0.673684210526316,0.255639097744361,0.0706766917293233
36081046700,"Census Tract 467, Queens County, New York"," Queens County",6815,0.455147058823529,0.411764705882353,0.133088235294118
36081046800,"Census Tract 468, Queens County, New York"," Queens County",3171,0.506024096385542,0.463186077643909,0.0307898259705489
36081046900,"Census Tract 469, Queens County, New York"," Queens County",8205,0.542020774315392,0.448536355051936,0.00944287063267233
36081047000,"Census Tract 470, Queens County, New York"," Queens County",3322,0.479654747225647,0.458692971639951,0.061652281134402
36081047100,"Census Tract 471, Queens County, New York"," Queens County",4218,0.622833843017329,0.285423037716616,0.0917431192660551
36081047200,"Census Tract 472, Queens County, New York"," Queens County",4027,0.650602409638554,0.231325301204819,0.118072289156627
36081047300,"Census Tract 473, Queens County, New York"," Queens County",3710,0.647444298820446,0.302752293577982,0.0498034076015727
36081047500,"Census Tract 475, Queens County, New York"," Queens County",4570,0.615528531337699,0.257249766136576,0.127221702525725
36081047600,"Census Tract 476, Queens County, New York"," Queens County",1459,0.525,0.436111111111111,0.0388888888888889
36081047800,"Census Tract 478, Queens County, New York"," Queens County",5500,0.672614962251201,0.28140013726836,0.0459849004804393
36081047900,"Census Tract 479, Queens County, New York"," Queens County",5357,0.577611940298507,0.35,0.0723880597014925
36081048000,"Census Tract 480, Queens County, New York"," Queens County",2932,0.398290598290598,0.314529914529915,0.287179487179487
36081048100,"Census Tract 481, Queens County, New York"," Queens County",6527,0.598654708520179,0.25186846038864,0.149476831091181
36081048200,"Census Tract 482, Queens County, New York"," Queens County",1556,0.393063583815029,0.549132947976879,0.0578034682080925
36081048300,"Census Tract 483, Queens County, New York"," Queens County",4212,0.459399332591769,0.436040044493882,0.104560622914349
36081048400,"Census Tract 484, Queens County, New York"," Queens County",4977,0.582115219260533,0.261392949269132,0.156491831470335
36081048500,"Census Tract 485, Queens County, New York"," Queens County",4639,0.573115349682107,0.367847411444142,0.0590372388737511
36081048900,"Census Tract 489, Queens County, New York"," Queens County",1651,0.420634920634921,0.462962962962963,0.116402116402116
36081049200,"Census Tract 492, Queens County, New York"," Queens County",4387,0.572320499479709,0.360041623309053,0.0676378772112383
36081049301,"Census Tract 493.01, Queens County, New York"," Queens County",1933,0.565789473684211,0.355263157894737,0.0789473684210526
36081049302,"Census Tract 493.02, Queens County, New York"," Queens County",2376,0.555093555093555,0.336798336798337,0.108108108108108
36081049500,"Census Tract 495, Queens County, New York"," Queens County",1283,0.664495114006515,0.296416938110749,0.0390879478827362
36081049600,"Census Tract 496, Queens County, New York"," Queens County",3110,0.485675306957708,0.432469304229195,0.0818553888130969
36081049700,"Census Tract 497, Queens County, New York"," Queens County",2675,0.562604340567613,0.325542570951586,0.111853088480801
36081049900,"Census Tract 499, Queens County, New York"," Queens County",4980,0.516521739130435,0.399130434782609,0.0843478260869565
36081050000,"Census Tract 500, Queens County, New York"," Queens County",4444,0.493428912783752,0.390681003584229,0.115890083632019
36081050201,"Census Tract 502.01, Queens County, New York"," Queens County",1427,0.570532915360502,0.244514106583072,0.184952978056426
36081050202,"Census Tract 502.02, Queens County, New York"," Queens County",1357,0.588059701492537,0.31044776119403,0.101492537313433
36081050400,"Census Tract 504, Queens County, New York"," Queens County",2018,0.554603854389722,0.353319057815846,0.0920770877944325
36081050500,"Census Tract 505, Queens County, New York"," Queens County",1456,0.736526946107784,0.224550898203593,0.0389221556886228
36081050600,"Census Tract 506, Queens County, New York"," Queens County",1686,0.506527415143603,0.315926892950392,0.177545691906005
36081050700,"Census Tract 507, Queens County, New York"," Queens County",3580,0.599083619702176,0.329896907216495,0.0710194730813287
36081050800,"Census Tract 508, Queens County, New York"," Queens County",2072,0.346246973365617,0.438256658595642,0.215496368038741
36081051000,"Census Tract 510, Queens County, New York"," Queens County",2096,0.479120879120879,0.241758241758242,0.279120879120879
36081051100,"Census Tract 511, Queens County, New York"," Queens County",1961,0.604255319148936,0.376595744680851,0.0191489361702128
36081051200,"Census Tract 512, Queens County, New York"," Queens County",2925,0.4368,0.3536,0.2096
36081051300,"Census Tract 513, Queens County, New York"," Queens County",2023,0.549060542797495,0.417536534446764,0.0334029227557411
36081051500,"Census Tract 515, Queens County, New York"," Queens County",2693,0.748965517241379,0.249655172413793,0.00137931034482759
36081051600,"Census Tract 516, Queens County, New York"," Queens County",1866,0.643652561247216,0.260579064587973,0.0957683741648107
36081051700,"Census Tract 517, Queens County, New York"," Queens County",1777,0.688118811881188,0.247524752475248,0.0643564356435644
36081051800,"Census Tract 518, Queens County, New York"," Queens County",2441,0.403921568627451,0.380392156862745,0.215686274509804
36081052000,"Census Tract 520, Queens County, New York"," Queens County",1640,0.586124401913876,0.358851674641148,0.0550239234449761
36081052100,"Census Tract 521, Queens County, New York"," Queens County",1744,0.523584905660377,0.44811320754717,0.0283018867924528
36081052200,"Census Tract 522, Queens County, New York"," Queens County",1854,0.549065420560748,0.301401869158879,0.149532710280374
36081052400,"Census Tract 524, Queens County, New York"," Queens County",1626,0.571428571428571,0.401937046004843,0.026634382566586
36081052500,"Census Tract 525, Queens County, New York"," Queens County",1840,0.619815668202765,0.354838709677419,0.0253456221198157
36081052600,"Census Tract 526, Queens County, New York"," Queens County",1980,0.502415458937198,0.297101449275362,0.20048309178744
36081052800,"Census Tract 528, Queens County, New York"," Queens County",1509,0.437299035369775,0.392282958199357,0.170418006430868
36081053000,"Census Tract 530, Queens County, New York"," Queens County",2311,0.486641221374046,0.435114503816794,0.0782442748091603
36081053100,"Census Tract 531, Queens County, New York"," Queens County",2785,0.697754749568221,0.2573402417962,0.0449050086355786
36081053200,"Census Tract 532, Queens County, New York"," Queens County",1699,0.528473804100228,0.42369020501139,0.0478359908883827
36081053401,"Census Tract 534.01, Queens County, New York"," Queens County",2016,0.686626746506986,0.17564870259481,0.137724550898204
36081053500,"Census Tract 535, Queens County, New York"," Queens County",1328,0.504761904761905,0.358730158730159,0.136507936507936
36081053601,"Census Tract 536.01, Queens County, New York"," Queens County",1759,0.553571428571429,0.262755102040816,0.183673469387755
36081053800,"Census Tract 538, Queens County, New York"," Queens County",1720,0.531914893617021,0.279255319148936,0.188829787234043
36081053900,"Census Tract 539, Queens County, New York"," Queens County",4338,0.508413461538462,0.403846153846154,0.0877403846153846
36081054000,"Census Tract 540, Queens County, New York"," Queens County",4354,0.459049544994944,0.378159757330637,0.162790697674419
36081054200,"Census Tract 542, Queens County, New York"," Queens County",5482,0.508221225710015,0.369955156950673,0.121823617339312
36081054500,"Census Tract 545, Queens County, New York"," Queens County",3813,0.547008547008547,0.347985347985348,0.105006105006105
36081054700,"Census Tract 547, Queens County, New York"," Queens County",5382,0.513027852650494,0.30188679245283,0.185085354896676
36081054800,"Census Tract 548, Queens County, New York"," Queens County",2316,0.490401396160558,0.359511343804538,0.150087260034904
36081054900,"Census Tract 549, Queens County, New York"," Queens County",5503,0.396536007292616,0.505925250683683,0.097538742023701
36081055100,"Census Tract 551, Queens County, New York"," Queens County",4932,0.587188612099644,0.343416370106762,0.0693950177935943
36081055200,"Census Tract 552, Queens County, New York"," Queens County",3006,0.591690544412607,0.303724928366762,0.10458452722063
36081055300,"Census Tract 553, Queens County, New York"," Queens County",2436,0.454545454545455,0.427272727272727,0.118181818181818
36081055400,"Census Tract 554, Queens County, New York"," Queens County",2344,0.63943161634103,0.243339253996448,0.117229129662522
36081055500,"Census Tract 555, Queens County, New York"," Queens County",2348,0.572631578947368,0.277894736842105,0.149473684210526
36081055600,"Census Tract 556, Queens County, New York"," Queens County",2453,0.51027397260274,0.375,0.11472602739726
36081055700,"Census Tract 557, Queens County, New York"," Queens County",3781,0.624035281146637,0.304299889746417,0.071664829106946
36081055800,"Census Tract 558, Queens County, New York"," Queens County",1763,0.627753303964758,0.303964757709251,0.0682819383259912
36081055900,"Census Tract 559, Queens County, New York"," Queens County",1401,0.539285714285714,0.317857142857143,0.142857142857143
36081056000,"Census Tract 560, Queens County, New York"," Queens County",1651,0.501240694789082,0.372208436724566,0.126550868486352
